video_id,author,comment
mBPb_ZWSsSU,boer siam,"  =>FIRST CALLBACK REPLY: Dasarnya apa berita ini benar, apakah atas dasar medianya?  Dari cara penyampaiannya saya yakin, mereka2 ini pembenci pak jokowi,,,, tapi ya bagus aja, agar jagoan saya pak anis bisa menang"
mBPb_ZWSsSU,nggambaromah. com,"  =>FIRST CALLBACK REPLY: bukan tidak benar,   dia akhirnya berbalik melawan krn ambisi meneruskan pada keluarganya, yg tidak disetujui pdip"
mBPb_ZWSsSU,Teguh Prasetyo,"  =>FIRST CALLBACK REPLY: ​@boer siamdasar itu kan jurnalis tempo bro, klo menurut saya bnr ad ny, g mungkin dia ngarang cerita, entr BS d lapor kn am si tukang lapor"
mBPb_ZWSsSU,Ragam Literasi,"  =>FIRST CALLBACK REPLY: Sbenarnya sih boneka. Cuma karena masa jabatan mau habis, eh dibuang ama mak banteng, dikira gk dibutuhkan lagi, malah dihina, direndahin didepan publik, siapa yg gk panas??? Saya yakin Jokowi tersinggung, oleh karena tersinggung, mncullah perlawanan."
mBPb_ZWSsSU,Cimeng Alas,  =>FIRST CALLBACK REPLY: ​@IDR Recehanparpol yang ikut membesarkannya aja di khianati apalagi rakyat yang nggak punya jasa apapun sama dia xixixixi 🤭🙏😄
mBPb_ZWSsSU,Netizen.62,"  =>FIRST CALLBACK REPLY: Terkadang dgn kekuasaan kita lupa segalanya demi kuasa yg ada di keluarga,,,<br>Rusaknya Demokrasi kita dihancurkan oleh politik dynasti yg ada di negeri ini...<br><br>Akan mnjadi sejarah Demokrasi dinegeri ini tercoreng oleh kuasa satu keluarga.."
mBPb_ZWSsSU,Muniri,  =>FIRST CALLBACK REPLY: Kita harus pak prabowo .krn pak prabowo udah 3 kali  ini jd capres. Mari bersatu dukung pak prabowo. .
mBPb_ZWSsSU,Dominikus Manullang,  =>FIRST CALLBACK REPLY: ​@Putra Lampungknp tidak benar? Terbuktikan dr hasil keputusan MK. Keputusan itu sdh lama diprediksi sebelum terjadi. Malu ya menerima KENYATAAN?🤣🤣🤣
mBPb_ZWSsSU,Erly Yugiawati,"  =>FIRST CALLBACK REPLY: ​@Putra Lampung mereka jurnalis, pasti tau efeknya jika berkata bohong"
mBPb_ZWSsSU,Joss Gandos,  =>FIRST CALLBACK REPLY: @Teguh Prasetyo Jurnalis bisa bohong dan tetap aman. <br>Karena dilindungi UU Pers.
mBPb_ZWSsSU,ester yuhani,  =>FIRST CALLBACK REPLY: Proyek tidak ada gunanya wooow... bahasa mereka ber 3.... sakit hati!
mBPb_ZWSsSU,Fauzi Wakhid ilmiah,  =>FIRST CALLBACK REPLY: @zap sumapilih anies<br>*by tempo
mBPb_ZWSsSU,Dominikus Manullang,"  =>FIRST CALLBACK REPLY: @ester yuhani helooooww yg mengaku proyek tersebut akan di bangun dengan menggunakan investor asing siapa? Tanpa menggunakan APBN siapa? Kenyataan nya gmn? LURAHNYA SENDIRI SDH MENGAKU DIA TIDAK MENDAPATKAN INVESTOR? Kamu masih PERCAYA SAMA PAK LURAH🤣🤣🤣. Pd PROYEK KERETA API CEPAT AJA DIA BERBOHONG. Katanya tdk menggunakan APBN, KENYATAANNYA MENGGUNAKAN. Katanya kepemilikan investor hanya  sampai 50 THN, kenyataannya sampai 80 THN. Dusta APALAGI YG BELUM KAULAKUKAN 🤣🤣🤣"
mBPb_ZWSsSU,anrezsayang 12,  =>FIRST CALLBACK REPLY: @Putra Lampungnaahh sepemikiran
mBPb_ZWSsSU,Fadjar Halim,  =>FIRST CALLBACK REPLY: Justru presiden petugas partai jauh lbh baik krn kebijakan organisasi lbh baik drpd perorangan apalagi terkait konstitusi. Presiden petugas partai hmpr sama dgn perdana menteri system parlementer.
mBPb_ZWSsSU,Didik Purnomo,"  =>FIRST CALLBACK REPLY: Pematerinya masih muda, tapi kelihatan gak punya ada. Siapapun anda ketika adab anda buruk MK gak ada yg respek dg anda. Membicarakan orang tua kayak membicarakan temannya. Minimal pakek Bu....pak ...."
mBPb_ZWSsSU,yos Digo,"  =>FIRST CALLBACK REPLY: ​@Putra LampungSAYA PENDUKUNG JOKOWI DUA PRIODE SEBELUMNYA. NAMUN, UNTUK KEDEPANNYA SAYA MASIH WARAS PILIHAN SAYA TERBAIK ADALAH GANJAR MAHFUD.  HANYA ORANG GILLA DAN SINTING SEPERTI ANDALAH YANG MEMILIH PRESIDEN PRABOWO GIBRAN ALASAN JOKOWI HAUS KEKUASAAN MENABRAK DEMOKRASI YANG SUDAH DI ERJUANGKAN ANAK BANGSA PARA AKTIFIS MAHASISWA 21 MEI 1998 BELAJAR SEJARAH IYA BIAR PAHAM. JANGAN ASAL PILIH PEMIMPIN"
mBPb_ZWSsSU,Dian Safrizal,  =>FIRST CALLBACK REPLY: PDI p..telah memposisikan Jokowi RI.1.ambisu blh tapi jgn ambisius..tim Prabowo di belakang nya Cendana..orde baru lg..gama gaspol..rakyat sdh tdk bodoh..prestasi bagus ambisius yg kurang bagus
mBPb_ZWSsSU,Cindy M,  =>FIRST CALLBACK REPLY: Joker mah boneka bininya yg serakah itu
mBPb_ZWSsSU,Sweet April,  =>FIRST CALLBACK REPLY: Bisa jadi isu boneka itu isu yg dilempar oleh tim jkw sendiri. Jkw naik punya faksi p3ndukung di luar partai.<br>Yg betul itu isu &quot;pembohong&quot; dan &quot;pencitraan&quot; itu dari lawan politik. Makanya saya tidak percaya skrg PS itu tulus. Tim PS tau jkw itu penuh taktik. PS mengharapkan instrumen negara utk kemenangannya
mBPb_ZWSsSU,Sweet April,  =>FIRST CALLBACK REPLY: @Putra Lampung asusmi yg diambil dari info2 org dekat. Sekian bulan dirangkai ternyata sesuai dengan kejadian2 yg terjadi. Mari buka mata.
mBPb_ZWSsSU,Sweet April,"  =>FIRST CALLBACK REPLY: @Alkali Greylion itu yg saya bilang ke die hard jkw. Jkw pensiun, jkw sudah selesai. G bukan jkw. Jkw 10 bulan lagi tidak berkuasa apa2."
mBPb_ZWSsSU,Rahmah86 Hlel,  =>FIRST CALLBACK REPLY: ​@Taufan NursanP.Lurah takut istri 😅
mBPb_ZWSsSU,Rahmah86 Hlel,  =>FIRST CALLBACK REPLY: ​@Fauzi Wakhid ilmiahNanti diputaran dua AMINkan GAMA tuk!.
mBPb_ZWSsSU,usep cilok,COMMENT WITH 0 replies: awal nya wapers nnt bakal capres ga aneh kl yg udah  haus kekuasaan
mBPb_ZWSsSU,Roso Rosa,COMMENT WITH 0 replies: Waduh....kasih sayang ibu kok mengorbankan bangsa ya duh....
mBPb_ZWSsSU,Idabagus Surawan,COMMENT WITH 12 replies: Orang waras pasti tidak akan memilih prabowo-gibran...belangnya udah ketahuan sekarang...munafik...serakah...haus kekuasaan...tidak beretika.
mBPb_ZWSsSU,Darma wan,  =>FIRST CALLBACK REPLY: haus kekuasaan ? surya paloh mkstnya ?
mBPb_ZWSsSU,Ahmad Baduy,  =>FIRST CALLBACK REPLY: Orang yg berjiwa NKRI dipastikan memilih PRABOWO +GIBRAN
mBPb_ZWSsSU,Shakila Futri,"  =>FIRST CALLBACK REPLY: ​@Ahmad Baduypergunakan otak mu dgn benar untuk berfikir mana yg cara salah dan mana yg bnr, dr awal aja SDH salah ditemuh anak Firaun ini. Bagai mana kedepan nya...gunakan yg bnr otak mu berfikir ya itu klu ada....😂😂😂😂😂"
mBPb_ZWSsSU,Mastania Rifai,  =>FIRST CALLBACK REPLY: K&#39;bayang Pres.&amp; Wa Pres.NKRI...*Prabowo &amp; Gibran*...YAA ALLAH..Seuyeuuum😢😢😢
mBPb_ZWSsSU,me,"  =>FIRST CALLBACK REPLY: ​@Ahmad Baduyini contoh manusia DUNGU. <br>AKAL.SEHAT PAKE WOY, LIHAT ITU KASUS MK"
mBPb_ZWSsSU,Yenni Anggraini,  =>FIRST CALLBACK REPLY: Jelas  GX akan  memilih  peraboeo  kayak  nya  peraboeo itu  buat  loncatan  gipberan  neraka bumi  . Nama nya  ja Uda  neraka  maap  jujur GX  milih   peraboeo  . Kasian pak perabowo   diangep. Buat  batu  loncatan
mBPb_ZWSsSU,Elma Tiara,  =>FIRST CALLBACK REPLY: Saya sebagai orang Jawa Timur dari rakyat biasa terus menerus berdoa semoga rakyat Indonesia juga para kyai2 dan ulama bisa lebih cerdas dan teliti memilih pemimpin bangsa Indonesia yang punya kepribadian merakyat dan tidak ambisius ingin jadi orang nomor satu di Indonesia atau haus kekuasaan y dan tegak lurus terhadap prinsip y dan sebagai pembela wong cilik juga dengan sepenuh hati nurani yang ikhlas dan sabar juga tulus Melayani rakyat y. dan tidak melihat dari partai politik y atau Tim sukses y demi kemajuan bangsa Indonesia yang lebih maju dan makmur juga sejahtera kalau punya pemimpin bangsa Indonesia yang punya kepribadian merakyat dan tidak Haus kekuasaan y dan tegak lurus terhadap prinsip y
mBPb_ZWSsSU,Gasssken,  =>FIRST CALLBACK REPLY: KELUARGA CULAS BIADAB. MONSTER HAUS KEKUASAAN
mBPb_ZWSsSU,Ax pedia,  =>FIRST CALLBACK REPLY: Oh iya surya paloh sama mak banteng
mBPb_ZWSsSU,Abdul Karim,  =>FIRST CALLBACK REPLY: saya GAMA ajadeh❤
mBPb_ZWSsSU,Shendy Andriono,"  =>FIRST CALLBACK REPLY: 🤣🤣🤣 bisa jelasin gk brow ,, munafik itu apa serakah itu apa haus kekuasa&#39;an itu apa dan etika itu apa🤣🤣🤣, kita ini brow ya biar kita teriak sampai mulut berbusa,, nomer satu intinya itu rakyat,, biar di jelek jelekan sampai mulut ini keluar busa,  kalau rakyat suka yg pasti di pilih,, dan walau di angkat angkat kebagusanya kebaikanya kalau rakyat gk suka ya gk bakalan di pilih,, rakyat itu  banyak yg udah cerdas brow belajar dari pengalaman,, dan rakyat itu masih ingat ketika tukang bakso di rendahkah, karena rakyat ini banyak yg orang rendahan, jadi lebih paham sendiri,  gitu lo brow gitu aja kok repot 🤣🤣🤣"
mBPb_ZWSsSU,Looz Gemoy,  =>FIRST CALLBACK REPLY: Yg serakah itu bukannya paloh sm mak banteng😅😅😅😅
mBPb_ZWSsSU,Jaka Jaya,COMMENT WITH 0 replies: Negara hancur karena ibu suri😂😂😂
mBPb_ZWSsSU,Yudis Sulistio,COMMENT WITH 1 replies: All in prabowo gibran❤
mBPb_ZWSsSU,jack clever,  =>FIRST CALLBACK REPLY: ❤
mBPb_ZWSsSU,IR,COMMENT WITH 0 replies: MANUSIA GA TAHU MALUU !!!! INI NEGARA MILIK RAKYAT. KITA HARUS BANGKIT !! KITA BANGSA YG MERDEKA !!!  JGN BIARKAN KONSTITUSI NEGARA INI DI INJAK2 !!! HANCURKAN AMBISI KOTOR IBUNYA GIBRAN !!! MERDEKAAAA !!!!
mBPb_ZWSsSU,Ester Naning,COMMENT WITH 0 replies: Salam ✌️jari
mBPb_ZWSsSU,johana Johana,COMMENT WITH 1 replies: 😂😂😂😂panik ya bos ya panik lah...g ad bhn lg...All in Prabowo Gibran ❤❤❤❤❤
mBPb_ZWSsSU,simpanse 🐒,  =>FIRST CALLBACK REPLY: Buzzer panas yah udah hampir mau 2 JT view 😂😂😂
mBPb_ZWSsSU,mamahdedew,"COMMENT WITH 1 replies: EDYAN emang investigasi TEMPO !!!<br>dari sekian banyak podcast...sekian banyak acara-acara news- news...tayangan BOCOR ALUS ini paling uedyannn tenan. <br>Menyajikan berita-berita yang entah bagaimana bisa didapetin.<br><br>Uberrrrr terussssssss mbak mbak mas mas berita berita luar biasanya. <br>Saya udah brenti langganan Netflix. <br><br>Seru nya drama-drama negeri konoha, jauh mengalahkan tayangan-tayangan netflix!!!"
mBPb_ZWSsSU,Sayyid Hakam Perkasa,  =>FIRST CALLBACK REPLY: Ngalahin drama Netflix 😂
mBPb_ZWSsSU,Arif Mahfudzi,"COMMENT WITH 0 replies: Jurus AJI MUMPUNG Pengalaman :<br>Bisnis pisang goreng 5 tahun, Jabatan setara Bupati pimpin 7 Kecamatan selama 2 tahun. Cetak biru babe yg  bertahun tahun jualan kayu lantas jabatan setara Bupati  pimpin 7 kecamatan selama 4 tahun,  jabatan  gubernur untuk &#39;coba-coba&#39; kurang dari 2 tahun. <br><br>Kesimpulan kasat mata :<br>Kepemimpinan yg distorsi. Dan reproduksi kekuasaan ala &#39;kampungan&#39; (kruyuk kemaruk). Istilah leluhur: &#39;....  yen wis munggah bale&#39;"
mBPb_ZWSsSU,DIENT4N,"COMMENT WITH 0 replies: Hanya TEMPO yang bisa membalikan keadaan dulu 90℅ yang komentar ini mungkin saja pencaci TEMPO,sekarang setelah mereka sadar bahwa sosok MUKIDI yang nyaris saja mereka SEMBAH dan kultuskan terbukti begitu LICIK dan KEJI membunuh DEMOKRASI di NKRI... kalian berubah menyanjung TEMPO.."
mBPb_ZWSsSU,Endang Budianti,"COMMENT WITH 1 replies: Jadi ibu bukannya mendidik budi pekerti dan etika yg baik,tapi malah marook,serakah,berambisi  menghalalkan segala cara yg melanggar aturan,tanpa memikirkan akibat bagi bangsa dan negara NKRI."
mBPb_ZWSsSU,eko susanto,  =>FIRST CALLBACK REPLY: Apakah itu  AJARAN WONG SOLO dulu ibi TIN JUGA GITU LOH  solo lemah lembut tapi Tak tau tata lrama ternyata  mendingan wong NGAPAK
mBPb_ZWSsSU,polponmo25 leleku,COMMENT WITH 0 replies: Dulu klrga panutan eh skarang jadi klrga rongsokan.... dulu rendah hati skarang rendah martabat.
mBPb_ZWSsSU,Ahmad Nurdin,COMMENT WITH 0 replies: Berarti Muhaimin sudah tau bahwa prabowo bakal sama gibran.Muhaimin mau di tipu oleh prabowo supaya pkb tetep di tim gerinda.untungnya Muhaimin pemberani di langsung hengkang.
mBPb_ZWSsSU,Kurniadi Dajan,"COMMENT WITH 6 replies: Sejak adiknya dicomblangin sama ketua MK waktu itu gw sdh curiga ada langkah sesuatu. Keluarga kalem ini begitu tenang mengatur strategi karena banyak orang terbuai dengan penampilan luar. Jd pilih Prabowo sama saja diatur keluarga Jokowi dan nanti Prabowo keluar sifat aslinya tidak mau diatur dan bisa ditebak pertarungan dalam lingkaran istana terjadi, jadi kl kita memilih karena anggap Ganjar diatur Bu Mega itu salah, buktinya Jokowi bs kerja dgn baik dan kepercayaan publik 80%. Yang lebih mengerikan perang dalam Istana kepentingan Prabowo VS kepentingan Jokowi. Salam akal sehat."
mBPb_ZWSsSU,kata darrel reborn,"  =>FIRST CALLBACK REPLY: Benar tuh kak, kalau saya perhatikan juga seperti itu"
mBPb_ZWSsSU,Berlian Cahyadi,"  =>FIRST CALLBACK REPLY: Sepakat sih. Prabowo itu orangnya impulsif, dominan, grasa-grusu gegabah, dan pasti jika nanti terpilih sebagai RI 1 akan semakin nampak jelas watak aslinya itu. Keluarga Solo pun pasti masih ingin menancapkan kuku-kuku mereka di banyak sektor pemerintahan seperti ketika Jokowi masih menjabat jika Gibran jadi RI 2.<br><br>Dan alhasil PASTI akan terjadi konflik perebutan kekuasaan dan kepentingan antara Prabowo cs dengan Gibran cs."
mBPb_ZWSsSU,bawi channel,  =>FIRST CALLBACK REPLY: Seandainya prabowo menang ngak mungkin mau di atur keluarga jokowi
mBPb_ZWSsSU,Fitroh Zaman,"  =>FIRST CALLBACK REPLY: G sepaham, yg suka dikit2 demo PDI-P, zaman SBY bbm naik dikit aja demi, klo prabowo mlenceng pdi psi gampang demo lengserkan prabowo. Klo prabowo klah ber ulang2 faktanya negara kondusif, jiwa besar mau bergabung untk konsolidasi membangun negara bersama2. Klo pdi yg kalah sy g yakin negara akan baik2 saja, terbukti oposisi 10bthn jman SBY dan melawan terus"
mBPb_ZWSsSU,Omashera,"  =>FIRST CALLBACK REPLY: ​@bawi channelBetul sifat prabowo itu dominan..skrg mengalah krn ingin menang , saat tongkat komando Lepas Dari tangan pk jokowi org2 jokowi pasti digester Dan gibran cuma jadi pajangan😂"
mBPb_ZWSsSU,Nining Hendriani,"  =>FIRST CALLBACK REPLY: Menurut saya, jauh sebelum putusan MK, bahkan ketika anak dan menantunya menjadi walikota itu sudah dipersiapkan utk tetap berkuasa, karena kelihatannya memang ibu suri yg ingin keluarganya tetap berkuasa dan peranannya cukup besar."
mBPb_ZWSsSU,handio malau,"COMMENT WITH 0 replies: Gimana sih rasana km sbg anak muda. Masuk skolah unggulan ssh, kerja di tmpt yg bagus ssh, mau usaha jg susah, trs liat anak presiden membabi buta ingin ini ingin itu, semua bisa. Perasaan kalian gmn sih ??"
mBPb_ZWSsSU,Duka Saha,COMMENT WITH 0 replies: Ternyata Jokowi gibran kaesang bobby sangat tunduk kpd iriana  😂😂<br>Gibran paman usman petugas ibu sury  😂😂😂
mBPb_ZWSsSU,Salim Van Java,"COMMENT WITH 0 replies: Kasian Tempo diserbu buzzer, tapi dari zaman dulu hal kek gini sih cuma masalah kecil aja, dulu aja sampai dibredel. Mantap Tempo, tetap semangat."
mBPb_ZWSsSU,Adit New,"COMMENT WITH 0 replies: Yang jadi pertanyaan, kenapa ibu Iriana ngebet gibran jadi walkot, kan ini awal mulanya?"
mBPb_ZWSsSU,tengku nelfi,"COMMENT WITH 0 replies: satu klurg haus akan kekuasaan, malu maluin aja😂😂segala cara dihalalkn😂😂agar bisa berkuasa lgi😂"
mBPb_ZWSsSU,Sugeng Prayitno,COMMENT WITH 1 replies: Saya berharap politik dinasti yg di paksakan ini tidak mendapat Ridho Ilahi Robbi.Agar ambisius untuk menguasai Indonesia tidak tercapai.<br>Ingat !!!<br>Masih banyak anak Bangsa yg lebih Negarawan dari pada keluarga Jkwdd .AMIN
mBPb_ZWSsSU,sky production,  =>FIRST CALLBACK REPLY: Aamiin
mBPb_ZWSsSU,Sahrul Meeak,COMMENT WITH 0 replies: Lanjutkan Prabowo Gibran
mBPb_ZWSsSU,Setyo Hendrayanto,COMMENT WITH 1 replies: Orang tua harusnya support agar anaknya menjadi Soleh Solehah. Ini malah support jadi penghianat dan penjahat konstitusi.
mBPb_ZWSsSU,Mufliha K,"  =>FIRST CALLBACK REPLY: Betul ibu Riana kan sudah lama merasakan istri pejabat,maka mereka akan menguasai NKRI,mungkin pikiranya Negari ini milik keluarganya,semoga Allah membalas keserakahan meka Aamiin,Aamiin,YRA"
mBPb_ZWSsSU,Yohana M.J,"COMMENT WITH 0 replies: Wajar2  saja lh klo ibu Iriana itu ingin masa dpan anak2 nya. Coba lh kalian cerna dgn mendalam,  Ibu mna yg tak ingin masa dpan anak nya cerah, jgnkan Ibu presiden sperti bu Iriana itu, kami ibu2 di kampung pun takut klo anak tak punya masa depan, yg jelas sbagai Ibu mendukung penuh dn tetap mnta dukungan dari pihak mn saja. Klo mmang Rakyat bnyak mmilih Prabowo Gibran, kenapa, Apa masalahnya,  buang2 waktu saja berdialok ttang Gibran  kerja konyol."
mBPb_ZWSsSU,Lorentina,"COMMENT WITH 0 replies: Sensitif kok di ekspos, nggak bahaya ta"
mBPb_ZWSsSU,SnupDog,COMMENT WITH 3 replies: <b>Ibu Suri punya mau....negara diacak acak.... reformasi jilid 2 segera dilaksanakan.....LENGSERKAN JOKOWI DAN KRONI2NYA.</b>
mBPb_ZWSsSU,Taufik Amin,  =>FIRST CALLBACK REPLY: Ibunya pingin anaknya sukses itu hal yg wjar ... lho anak tiri maknya org tua lho gak bia jdikan lho apa apa 😅
mBPb_ZWSsSU,Buddy Musa,"  =>FIRST CALLBACK REPLY: Sok tau lo, siapa yg ngacak2 negara? Yg ngacak2 negara itu pdip dan para koruptor."
mBPb_ZWSsSU,Bhayu Chandra,"  =>FIRST CALLBACK REPLY: ​@Buddy Musapdip? Darimana dia ngacak²bang, orang 2 periode pdip yg berkuasa"
mBPb_ZWSsSU,Anas Pajero,COMMENT WITH 0 replies: Entahlah....  Dari dulu  ane ragu dg Psicotest doi😁
mBPb_ZWSsSU,Aliflamiem,"COMMENT WITH 0 replies: Mbaknya siapa ya? Paspampres?ART Bu Iriana?? Saudara????kok ceritanya fasih bgt, kalo bkn diantara 3 diatas jelas gk percaya bgt"
mBPb_ZWSsSU,Jarum Sriyono,"COMMENT WITH 0 replies: Terserah mereka,,,,,,,,, saya rakyat jelata bodo buta politik tetap setia mendukung Capres/Cawapres Pak Ganjar Pak Machfud MD Indonesia tulen salam damai  🇲🇨🇲🇨🤝"
mBPb_ZWSsSU,Dimas Bagus,COMMENT WITH 0 replies: Indonesia mau di atur iriana gak bahaya ta 😂
mBPb_ZWSsSU,Beruang Baik,COMMENT WITH 0 replies: Pasti kebongkar kebusukan ibu negara..  😅😅😅 sudah di rencanakan dari tahun lalu..
mBPb_ZWSsSU,Apriantika,COMMENT WITH 0 replies: Semoga masyarakat lebih cerdas memilih pemimpin jangan hanya gemay gemay aja tp gak tau visi dan misi ny..ayoo masyarakat indonesia lebih cerdas dan cermat memilih nya
mBPb_ZWSsSU, شيطان ابن إِبْلِيس,COMMENT WITH 0 replies: Daebak🤑
mBPb_ZWSsSU,Sipirili Ichunk,"COMMENT WITH 0 replies: Selamat untuk Ibu Suri yang telah BERHASIL memperdaya kaum wanita dibalik wajah yang lembut ternyata penuh KEPALSUAN, bersyukur Tooeng Ibu suri terbuka sekarang ternyata Keluarga Jokowi pemain watak yang handal demi ambisi dan haus kekuasaan, Jokowi rela menghancurkan NKRI 👏👏👏👏👏👏<br>Perlu diingat orang yang naik dengan cara yang curang maka dia akan jatuh dengan rasa sakit 😢😢😢😢😢<br>Karna Nila setitik RUSAK Susu sebelangga 👍👍👍👍👍<br>Ibu Suri terlalu percaya diri MUNGKIN karena bisa menggunakan semua elemen Negara untuk meloloskan anaknya ....<br>Jangan - jangan pencopotan baliho salah satu elemen negara yang dipakaisementara baliho putra - putranya boleh terpasang dimana saja <br>Say NO for Prabowo - Gibran karena memulai dengan cara yang curang alias menghalalkan segala cara termasuk Mahkamah Keluarga....<br>Doa kami selamatkan Indonesia dari Kerakusan mereka 🙏🙏🙏🙏"
mBPb_ZWSsSU,Yohannes Yudi,"COMMENT WITH 3 replies: Saking cintanya seorang ibu kepada anaknya, kadang kala tidak berpikir akibatnya 😭😭😭😭😭"
mBPb_ZWSsSU,Luluk Khomariah,  =>FIRST CALLBACK REPLY: Yg milih rakyat.Klau jujur di pilih
mBPb_ZWSsSU,Yohannes Yudi,"  =>FIRST CALLBACK REPLY: @Luluk Khomariah namanya pertandingan pasti ada aturan nya, demikian juga pilpres, partai juga ada aturan nya, ada proses nya. Partai juga rakyat, rakyat belum tentu ikut partai 🤭"
mBPb_ZWSsSU,Megadini Putra,  =>FIRST CALLBACK REPLY: Bu lurah nggak pernah mikir kemampuan anak nya. terlalu konyol ini negara bukan kampung.
mBPb_ZWSsSU,Bang Udin6662,COMMENT WITH 0 replies: Saya amiiinkan semua
mBPb_ZWSsSU,Suyatno Suyatno,COMMENT WITH 1 replies: Istilah bangkae. biarpun di tutup rapet&quot; tetap menguap. sy salut sama Tempo. rakyat seluruh Indonesia biar tau.
mBPb_ZWSsSU,Music All Country,  =>FIRST CALLBACK REPLY: Kakak percaya dongeng ? cuap2 doang tanpa bukti dan hanya &quot;menurut info&quot;
mBPb_ZWSsSU,Wagirun 12345,COMMENT WITH 6 replies: Masyarakat lebih cerdas memilih pemimpin yang amanah
mBPb_ZWSsSU,Sulardi,  =>FIRST CALLBACK REPLY: Siapa?
mBPb_ZWSsSU,Pio Zte,  =>FIRST CALLBACK REPLY: ​@Sulardi yg pasti bukan anies
mBPb_ZWSsSU,Sulardi,  =>FIRST CALLBACK REPLY: @Pio Zte siapa dong..
mBPb_ZWSsSU,rjsssss,  =>FIRST CALLBACK REPLY: Prabowo/gibran 2024
mBPb_ZWSsSU,jimmy,  =>FIRST CALLBACK REPLY: ​@rjsssssmkkkmmmkmkmkm tar negara indonesia di ubah jd nama mahkamah keluarga
mBPb_ZWSsSU,hutang bunga riba haram dosa besar,"  =>FIRST CALLBACK REPLY: InsyaaAlloh anies.karna anies orang baik, jujur, amanah dan sholeh...dan cuma setan yg kepanasan sama beliau"
mBPb_ZWSsSU,Luqman Hanif,COMMENT WITH 0 replies: Langkah2 Ibu Kokowi  laksana  gerwani mengatur negri ini.!Waspadalah wahai PEMUDA.!
mBPb_ZWSsSU,Nafsiyah Nafsiyah,COMMENT WITH 0 replies: ❤❤❤
mBPb_ZWSsSU,estu ,COMMENT WITH 0 replies: Semoga bnyk rakyat yg berpikir cerdas biar dpt pemimpin yg terbaik..kebenaran akan mengalir dengan sendirinya
mBPb_ZWSsSU,Daus Coy,COMMENT WITH 0 replies: Cukup tidak memilih prabowo...akan hancur politik dinasti
mBPb_ZWSsSU,Indra IN,"COMMENT WITH 0 replies: gak puas suami dua periode,anak dan mantu jadi walikota...wanita memang bisa jadi bikin baik atau malah sebaiknya jadi pembawa jurang kehancuran kalo terlalu serakah"
mBPb_ZWSsSU,ayu karin21,COMMENT WITH 0 replies: ya allah lindungi indonesia dari pemimpin jahat..mereka boleh berencana engkau yg maha kuasa..amiin yra
mBPb_ZWSsSU,Emi Mersi,COMMENT WITH 0 replies: Di indonesia jadi ruwet gini. Semua ambisius. Uang. Uang. Jabatan. Menjadi terkenal.
mBPb_ZWSsSU,@patycherie,"COMMENT WITH 0 replies: Berasa negara ini milik keluarga jokowi, pdhl baru 10 thn  berkuasa. Apalagi dikasih kesempatan utk berkuasa lbh lama lagi, ntar aset negara berasa jd milik mereka 😅"
mBPb_ZWSsSU,zzz,COMMENT WITH 1 replies: Ambisi untuk berkuasa terus menerus mematikan akal sehat dan membahayakan demokrasi
mBPb_ZWSsSU,Firyadi Nagara,"  =>FIRST CALLBACK REPLY: Harta , tahta , wanita , membutakan"
mBPb_ZWSsSU,Kamdani Kamdani,"COMMENT WITH 0 replies: Saya masy biasa tanpa  membawa organisasi maupun embel&quot; partai tertentu, merasa risih mendengar &quot;ngerumpi nasional &quot;ini. Seperti tetangga saya  yg ikut main di sinetron /film pendek diyoutube&quot;tilik&quot; dan banyak terjadi di madyarakat. Dah ya saya coment!?"
mBPb_ZWSsSU,batigol,COMMENT WITH 0 replies: Jokowi sendiri tidak punya partai.. tapi lawan lawan nya koq pada ketakutan.
mBPb_ZWSsSU,Vincentia Rina,"COMMENT WITH 2 replies: Ternyata ibu yg terkesan sederhana, lugu polos punya ambisi besar demi anak ..luar biasa"
mBPb_ZWSsSU,Nikos Printing,  =>FIRST CALLBACK REPLY: beda sekali ya b. megawati dengan b. iriana
mBPb_ZWSsSU,Rita Jose,  =>FIRST CALLBACK REPLY: Macak kalem asline kog ngeri ya si iriana...hebat skenarionya
mBPb_ZWSsSU,Ybs Channel,"COMMENT WITH 0 replies: Mantap, Bongkar Alus...."
mBPb_ZWSsSU,l,COMMENT WITH 0 replies: Hancur negara dibuat cawe2 masyarakat ini udah gitu mayoritas lulusan sd jd gampang digoblok2in
mBPb_ZWSsSU,Budiyanto Thomas Aquino,"COMMENT WITH 0 replies: Wow seru2, kebenaran akan mencari jalannya sendiri. Karakter asli seseorang yg sesungguhnya akan bisa kita nilai disaat dia berada di atas"
mBPb_ZWSsSU,Oding Suryadi,COMMENT WITH 0 replies: Kluarga.joko..memaksakan kehendaknya...yaitu..jabatan..kekuasaan..dan duit...rasakan..pak joko..azab...alloh..bakal..tiba pada kluarga...dan...rejim
mBPb_ZWSsSU,@Silvia,"COMMENT WITH 0 replies: Akhirnya mampir kesini, nonton full"
mBPb_ZWSsSU,Raja Mercon,COMMENT WITH 1 replies: Smg Alllah lindungi dan jauhkan Rakyat Indonesia dr Tampang sederhana tp ternyaya rakus dan ga tahu malu.. Aamiin
mBPb_ZWSsSU,Dunia Dalam Cerita,  =>FIRST CALLBACK REPLY: 😂
